"Tyre wear FL", "Tyre wear FR", "Tyre wear RL", "Tyre wear RR", "Ambient temp", "Track temp", "Current time", "Lap number"
4.225105047226, 3.0152678489685, 2.2124290466309, 2.0072638988495, 4.8455281257629, 12.03818321228, 118.61499023438, 4
4.2251169681549, 3.0152857303619, 2.2124826908112, 2.0072877407074, 4.8455281257629, 12.038182258606, 118.6650390625, 4
4.2251348495483, 3.0152976512909, 2.2125244140625, 2.0073115825653, 4.8455276489258, 12.038181304932, 118.71496582031, 4
4.2251467704773, 3.0153036117554, 2.2125720977783, 2.0073294639587, 4.8455276489258, 12.038180351257, 118.76501464844, 4
4.2251586914063, 3.0153155326843, 2.2126138210297, 2.0073473453522, 4.8455271720886, 12.038179397583, 118.81506347656, 4
4.2251646518707, 3.0153214931488, 2.212655544281, 2.0073652267456, 4.8455271720886, 12.038178443909, 118.86499023438, 4
4.2251765727997, 3.0153274536133, 2.2126913070679, 2.007383108139, 4.8455266952515, 12.038177490234, 118.9150390625, 4
4.2251825332642, 3.0153334140778, 2.2127151489258, 2.007383108139, 4.8455266952515, 12.038177490234, 118.96496582031, 4
4.2251884937286, 3.0153334140778, 2.2127211093903, 2.007383108139, 4.8455266952515, 12.03817653656, 119.01501464844, 4
4.2251884937286, 3.0153334140778, 2.2127270698547, 2.007383108139, 4.8455262184143, 12.038175582886, 119.06506347656, 4
4.2251884937286, 3.0153334140778, 2.2127270698547, 2.007383108139, 4.8455262184143, 12.038174629211, 119.11499023438, 4
4.2251944541931, 3.0153393745422, 2.2127330303192, 2.0073890686035, 4.8455257415771, 12.038173675537, 119.1669921875, 4
4.2252361774445, 3.0153930187225, 2.2127389907837, 2.007395029068, 4.8455257415771, 12.038172721863, 119.21496582031, 4
4.2253434658051, 3.0155599117279, 2.2127509117126, 2.0074129104614, 4.84552526474, 12.038171768188, 119.26501464844, 4
4.2255401611328, 3.0159175395966, 2.212780714035, 2.0074605941772, 4.84552526474, 12.038170814514, 119.31701660156, 4
4.2258083820343, 3.0164122581482, 2.2128164768219, 2.007520198822, 4.8455247879028, 12.038170814514, 119.36706542969, 4
4.226142168045, 3.0170559883118, 2.2128701210022, 2.0075976848602, 4.8455247879028, 12.03816986084, 119.4169921875, 4
